YMD,REGION_ID,BEGIN_WEATHER,END_WEATHER,WIND_VELOCITY,RAIN_PROBABILITY,HIGH_TEMP,LOW_TEMP,MAX_VALUE,MIN_VALUE,AVG_VALUE,FAULT_COUNT_TOTAL
20150122,30,4,5,2,40,4,8,21359710940.000000,13184837890.000000,18023302117.673599,1780
20150123,30,5,5,4,10,2,10,21284675780.000000,13474150390.000000,17942286492.465298,1795
20150124,30,5,4,2,30,6,15,19700283200.000000,13254497070.000000,16899199839.305599,1588
20150125,30,4,4,4,90,10,16,18709253910.000000,12479923830.000000,15914940660.694401,1518
20150126,30,4,4,2,70,7,11,20539919920.000000,12025905270.000000,17203997555.069401,1627
20150127,30,4,0,2,70,4,7,20508386720.000000,12424146480.000000,17511214294.583302,1960
20150128,30,0,4,2,80,3,5,21818787110.000000,13310580080.000000,18349825748.263901,2086
20150129,30,2,0,4,90,3,6,22680675780.000000,13590190430.000000,19054601684.965298,2128
20150130,30,0,0,2,70,2,6,22888103520.000000,13818434570.000000,19074244656.666699,2278
20150131,30,5,4,2,40,2,6,20954890630.000000,13818676760.000000,17950955990.347199,2352
20150201,30,4,4,4,60,3,7,19744724610.000000,13257115230.000000,16941385915.381901,2470
20150202,30,4,4,4,60,4,7,22159402340.000000,12796031250.000000,18316210934.131901,2269
20150203,30,4,4,4,60,5,8,21785339840.000000,13369849610.000000,18458960832.430599,2013
20150204,30,5,6,2,30,4,9,23134382810.000000,13239500980.000000,18710901932.806999,2005
20150205,30,5,5,2,20,2,7,22358546880.000000,13299425780.000000,18559063399.131901,2012
20150206,30,5,5,4,20,1,8,21754650390.000000,13479314450.000000,18181438368.194401,1978
20150207,30,5,5,4,30,3,11,19793509770.000000,13136691410.000000,16828403266.180599,1776
20150208,30,5,6,2,20,2,4,19405318360.000000,12596532230.000000,16300392113.611099,2006
20150209,30,5,5,4,10,-1,5,21416568360.000000,12797402340.000000,17821650865.416699,2302
20150210,30,5,5,4,10,0,10,21419574220.000000,13332084960.000000,18107252719.826401,1967
20150211,30,5,5,4,10,3,15,20856953130.000000,12873152340.000000,17486965830.833302,1700
20150212,30,5,5,4,10,6,13,18349884770.000000,12110623050.000000,15786962320.972200,1633
20150213,30,5,5,4,20,5,13,17675888670.000000,11675162110.000000,15004383803.125000,1465
20150214,30,5,4,2,60,6,17,15964626950.000000,11087588870.000000,13986386905.520800,1218
20150215,30,4,4,4,90,12,17,15627077150.000000,10545757810.000000,13502811332.552401,1190
20150216,30,4,5,2,40,12,16,14065809570.000000,9742107420.000000,12398522413.611099,1082
20150217,30,5,5,4,20,6,14,13120518550.000000,9535310550.000000,11571397464.738699,1012
20150218,30,5,5,2,20,5,12,12390493160.000000,9028011720.000000,10922763020.902800,1059
20150219,30,6,5,4,20,4,11,10816245120.000000,8498927730.000000,9634843482.013889,785
20150220,30,4,4,2,80,5,12,11303528320.000000,8651453130.000000,10023780697.152800,1006
20150221,30,4,4,4,90,9,11,11680328130.000000,8670813480.000000,10286016703.750000,855
20150222,30,4,4,4,70,7,9,12030535160.000000,8812688480.000000,10509241129.652800,911
20150223,30,4,4,4,60,3,10,12913411130.000000,9312612300.000000,11110379292.881901,986
20150224,30,4,4,4,80,6,11,13846824220.000000,9452426760.000000,11891306847.673599,1052
20150225,30,4,2,4,90,7,10,16160013670.000000,9927561520.000000,13594710835.798599,1553
20150226,30,4,4,2,60,8,11,17029789060.000000,10558247070.000000,14490056098.506901,1549
20150227,30,4,2,2,90,3,7,18006908200.000000,10946031250.000000,15338382890.659700,1496
20150228,30,4,4,2,90,4,7,18767162110.000000,11789518550.000000,16043012915.729199,1797
20150301,30,5,5,2,30,3,9,17644769530.000000,11868798830.000000,15250461286.875000,1758
20150302,30,5,4,4,60,3,12,19785794920.000000,11697147460.000000,16470060950.520800,1609
20150303,30,5,4,2,40,8,13,19688238280.000000,12011197270.000000,16810868916.805599,1490
20150304,30,4,0,4,60,3,7,19934845700.000000,12320316410.000000,16727072072.708300,1578
20150305,30,0,0,4,90,4,6,20473443360.000000,12753785160.000000,17222384189.513901,1587
20150306,30,4,4,4,60,4,9,20484292970.000000,12830531250.000000,17322012912.534699,1544
20150307,30,4,4,4,30,6,10,18038417970.000000,12799328130.000000,15834703226.840300,1666
20150308,30,4,4,4,60,7,11,17699791020.000000,12156087890.000000,15261656107.708300,1659
20150309,30,4,4,2,40,5,11,20278640630.000000,11847991210.000000,16764188456.354199,1740
20150310,30,5,5,2,20,2,7,20661759770.000000,12886257810.000000,17372177216.006901,1811
20150311,30,6,5,4,20,3,11,20665437500.000000,13203790040.000000,17596152116.562500,1751
20150312,30,5,5,4,20,5,16,20742503910.000000,12964383790.000000,17434172390.659699,1633
20150313,30,5,5,4,20,7,20,19853134770.000000,12615034180.000000,16717923682.881901,1643
20150314,30,5,4,4,80,10,15,17281492190.000000,11929878910.000000,14991755086.631901,1542
20150315,30,4,4,4,90,10,13,16564308590.000000,11838603520.000000,14495876787.291699,1584
20150316,30,4,4,4,60,11,15,18810218750.000000,11328873050.000000,15604036902.812500,1880
20150317,30,4,4,2,80,12,19,18240251950.000000,12059007810.000000,15540063347.916699,2222
20150318,30,4,4,4,80,15,21,18145427730.000000,11714046880.000000,15289610677.500000,2227
20150319,30,4,4,4,60,10,15,18329046880.000000,11992535160.000000,15455137268.506901,1980
20150320,30,4,4,4,90,10,14,18353777340.000000,11792618160.000000,15428464874.409700,1581
20150321,30,5,5,4,30,10,20,16506332030.000000,11980771480.000000,14540600236.944401,1602
20150322,30,5,5,4,20,12,20,15766450200.000000,11240269530.000000,13823996314.305599,1491
20150323,30,5,5,4,30,10,15,18103289060.000000,10845064450.000000,15075398281.666699,1677
20150324,30,6,5,4,20,9,15,18134265630.000000,11794580080.000000,15359310848.993099,1378
20150325,30,5,5,4,20,8,16,17928201170.000000,11973863280.000000,15419004699.618099,1654
20150326,30,5,4,2,70,9,17,17760882810.000000,11917478520.000000,15381264964.027800,1469
20150327,30,4,4,4,80,10,13,18218464840.000000,11941517580.000000,15565159613.993099,1554
20150328,30,5,6,4,30,9,20,16197952150.000000,11765396480.000000,14284490709.270800,1319
20150329,30,5,4,4,60,11,24,15114266600.000000,11285056640.000000,13349975429.965300,1404
20150330,30,4,4,2,90,14,17,17670441410.000000,10672420900.000000,14752316091.250000,1260
20150331,30,5,4,4,60,15,27,17176240230.000000,11470277340.000000,14928764480.179899,1462
20150401,30,5,4,4,60,18,26,17072955080.000000,11375801760.000000,14692863549.375000,1364
20150402,30,5,4,2,70,17,31,17072062500.000000,11516572270.000000,14672844788.055599,1544
20150403,30,4,4,4,60,14,16,17320578130.000000,11535497070.000000,14778082467.073198,1242
20150404,30,1,1,4,90,13,19,13402039060.000000,10666322270.000000,11911260840.486099,1076
20150405,30,1,1,4,90,14,16,13790977540.000000,9395139650.000000,11792645416.493099,1051
20150406,30,4,4,2,90,10,13,15515860350.000000,9474010740.000000,13183757825.868099,1241
20150407,30,4,4,2,80,7,10,16982390630.000000,10531728520.000000,14433813698.083599,1420
20150408,30,5,5,4,20,5,13,18673923830.000000,12185071290.000000,16043506981.979199,1387
20150409,30,5,4,4,60,7,14,18550431640.000000,12088433590.000000,15698803504.375000,1358
20150410,30,5,5,4,30,10,17,17403988280.000000,11738417970.000000,15181309926.736099,1410
20150411,30,6,5,4,10,9,18,15948234380.000000,11694033200.000000,14166773329.340300,1347
20150412,30,5,4,4,60,12,20,15089199220.000000,11158398440.000000,13262648180.034700,1160
20150413,30,4,4,3,60,10,14,17378068360.000000,10668547850.000000,14624101203.229199,1634
20150414,30,4,5,3,90,8,14,17386359380.000000,11438061520.000000,14788460178.954701,1576
20150415,30,6,5,2,20,11,23,17070326170.000000,11555130860.000000,14757972724.668999,1693
20150416,30,4,4,4,60,16,23,16717480470.000000,11249203130.000000,14455245290.416699,1424
20150417,30,5,4,2,30,12,20,17021087890.000000,11348351560.000000,14549103536.180599,1586
20150418,30,4,4,4,70,16,26,15848671880.000000,11232231450.000000,13891275438.125000,1378
20150419,30,4,1,4,90,18,25,14902951170.000000,10823237300.000000,13100597857.177700,1464
20150420,30,4,4,2,60,12,16,17255681640.000000,10382978520.000000,14453748365.798599,1367
20150421,30,5,5,4,10,10,20,17017220700.000000,11400509770.000000,14657589860.763899,1503
20150422,30,5,5,4,10,11,25,16953210940.000000,11406068360.000000,14664044640.833300,1549
20150423,30,5,5,4,10,14,25,16863035160.000000,11635013670.000000,14754893524.409700,1639
20150424,30,5,5,4,20,16,23,17143931640.000000,11642798830.000000,14896655805.972200,1449
20150425,30,5,5,4,10,14,26,15721170900.000000,11186291020.000000,13852024397.291699,1276
20150426,30,5,5,4,10,17,27,14979186520.000000,10707328130.000000,13201888695.625000,1315
20150427,30,5,5,2,30,18,27,17187404300.000000,10474003910.000000,14395520423.194401,1451
20150428,30,4,4,4,70,19,30,17558945310.000000,11323539060.000000,15021061584.479199,1513
20150429,30,4,5,2,40,17,22,17731720700.000000,11640815430.000000,15388258799.337999,1569
20150430,30,5,5,4,20,15,26,17731117190.000000,11461022460.000000,15155015723.472200,1291
20150501,30,4,4,4,10,16,25,13065841800.000000,10351584960.000000,11597593465.312500,996
20150502,30,4,4,2,90,17,24,13893734380.000000,9339188480.000000,11995991102.569401,960
20150503,30,5,5,4,30,16,23,14697566410.000000,9892576170.000000,12743280385.853699,875
20150504,30,5,4,4,30,17,24,17041341800.000000,10528638670.000000,14304983764.895800,1120
20150505,30,5,4,4,30,15,24,17161382810.000000,11279070310.000000,14780121475.122000,1066
20150506,30,4,4,4,60,17,23,17201730470.000000,11325428710.000000,14695695712.812500,1060
20150507,30,5,5,4,30,17,27,17164078130.000000,11412691410.000000,14733123992.986099,1062
20150508,30,4,4,2,80,17,25,17427486330.000000,11606826170.000000,14937439493.854199,1119
20150509,30,4,5,4,60,17,21,16131707030.000000,11562431640.000000,14136637743.623699,985
20150510,30,5,4,4,60,16,24,15082171880.000000,11071592770.000000,13402486389.513899,1004
20150511,30,4,5,2,90,18,21,17456894530.000000,10837297850.000000,14664327969.270800,1238
20150512,30,5,5,2,10,14,27,17433884770.000000,11443294920.000000,14805919047.326399,1471
20150513,30,6,5,4,20,17,31,17665115230.000000,11503290040.000000,15075834564.722200,1547
20150514,30,4,4,4,70,22,27,17851828130.000000,11810923830.000000,15279852084.722200,1677
20150515,30,4,4,4,90,20,25,17850884770.000000,11927907230.000000,15215537788.263899,1694
20150516,30,5,5,4,40,17,24,16084247070.000000,11408740230.000000,14161842983.680599,1273
20150517,30,5,4,4,60,16,25,15223739260.000000,11015536130.000000,13437287479.131901,1118
20150518,30,4,4,4,90,19,24,18234236330.000000,10855198240.000000,15156125675.069401,1298
20150519,30,4,5,4,40,20,28,18090503910.000000,11590298830.000000,15404378092.743099,1693
20150520,30,5,5,4,20,19,27,17845529300.000000,11803613280.000000,15202632120.868099,1508
20150521,30,5,5,4,10,17,25,17777484380.000000,11651699220.000000,14695470076.263199,1429
